3-methyl-but-1-yn-3-yl	67.9814176913	79.8979732768	24.0381765103	28.9482709674	33.2847546094	37.0879380462	43.2680338384	47.8605915983	55.1956526624	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-methyl-but-1-yn-4-yl	85.3055000179	81.3115848178	24.957185727	30.4690043425	34.9588162431	38.6480136118	44.3400701574	48.6360581297	55.5165766826	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3,3-dimethyl-4-penten-1-yne	52.2600841279	89.3881984551	35.4416969815	43.3770719614	49.936077271	55.382200236	63.8096505368	70.0469298749	79.9633181835	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2,2,4-trimethylpentane	-53.5348238368	102.137571238	45.1944828587	57.9980447548	68.9551479362	78.2997528259	93.0053644019	103.658782785	120.329686465	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2,3,3-trimethyl-2-butyl	-3.56281084423	99.1106091799	36.9927226237	47.3758252267	56.4083420401	64.2268693117	76.7495605576	85.9615502942	100.643279612	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1,2-butadiene	38.610980026	69.7342736594	18.8599011027	23.1809829499	26.9578108612	30.2430181853	35.5429001944	39.4768786777	45.7572372496	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-methyl-1,4-pentadien-3-yl	40.4276267098	81.7673092727	27.3792756379	35.0091295245	41.4700230713	46.9257342949	55.4077669394	61.4896319921	70.9907684368	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2-penten-2-yl	49.7071799585	84.4112623168	25.3437282316	31.2296454512	36.5459279848	41.2821241477	49.0511064023	54.7676018546	63.8663971062	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3,3-dimethyl-4-penten-1-yl	31.5400560181	98.6142263458	37.5867805052	47.2366081524	55.3931983399	62.2732572729	72.973859589	80.6850783106	92.9284908912	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1-phenyl-1-propyl	39.0575413077	95.1754913762	35.1501150428	46.4890556831	55.9621020834	63.8406953372	75.7867602722	84.0446732056	96.5462992023	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-methyl-1-pentyn-5-yl	79.2313938375	89.2885323267	30.3054442183	37.3748458851	43.2163184184	48.0617509726	55.5376252472	61.0398718913	69.822231567	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
4-methyl-2,5-heptadiene	64.8375890158	105.120404473	40.5619061506	50.1984646077	58.8028121529	66.397677923	78.7412643984	87.776591984	102.122085226	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-vinyl-3-methyl-1-penten-5-yl	58.2258556758	104.821763808	41.1303679519	51.2141729014	59.7265358897	66.8942739649	78.0037274316	85.9594051366	98.4784108825	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-methyl-1-penten-3-yl	19.6199359712	89.5993695981	30.0217852206	38.0013663374	44.9446152974	50.9537231188	60.5668099763	67.6122772854	78.7253854651	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
ethyne	54.6829553943	47.8762481831	10.3321458736	11.7988229056	12.8865725438	13.7123511648	14.9359649563	15.9658916725	17.7777305228	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
